pillar,code,indicator,component,year,nuts_code_2021,unit,value
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2023,ES419,Nights spent / capita,3.5597
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2019,ES421,Nights spent / capita,2.3639
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2020,ES421,Nights spent / capita,1.4352
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2021,ES421,Nights spent / capita,2.2686
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2022,ES421,Nights spent / capita,3.0592
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2023,ES421,Nights spent / capita,3.1789
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2019,ES422,Nights spent / capita,2.2987
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2020,ES422,Nights spent / capita,0.7804
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2021,ES422,Nights spent / capita,1.3187
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2022,ES422,Nights spent / capita,1.8493
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2023,ES422,Nights spent / capita,1.9375
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2019,ES423,Nights spent / capita,4.6839
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2020,ES423,Nights spent / capita,2.2691
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2021,ES423,Nights spent / capita,3.7245
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2022,ES423,Nights spent / capita,4.8077
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2023,ES423,Nights spent / capita,4.7303
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2019,ES424,Nights spent / capita,2.9549
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2020,ES424,Nights spent / capita,1.4399
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2021,ES424,Nights spent / capita,2.0711
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2022,ES424,Nights spent / capita,2.7175
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2023,ES424,Nights spent / capita,2.8971
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2019,ES425,Nights spent / capita,2.3444
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2020,ES425,Nights spent / capita,0.9318
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2021,ES425,Nights spent / capita,1.684
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2022,ES425,Nights spent / capita,2.5599
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2023,ES425,Nights spent / capita,2.6286
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2019,ES431,Nights spent / capita,2.0093
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2020,ES431,Nights spent / capita,0.947
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2021,ES431,Nights spent / capita,1.5149
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2022,ES431,Nights spent / capita,2.2322
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2023,ES431,Nights spent / capita,2.3658
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2019,ES432,Nights spent / capita,5.6929
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2020,ES432,Nights spent / capita,2.4953
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2021,ES432,Nights spent / capita,4.1263
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2022,ES432,Nights spent / capita,5.4461
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2023,ES432,Nights spent / capita,5.6355
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2019,ES511,Nights spent / capita,6.0914
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2020,ES511,Nights spent / capita,1.6414
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2021,ES511,Nights spent / capita,2.9665
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2022,ES511,Nights spent / capita,6.2487
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2023,ES511,Nights spent / capita,6.8231
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2019,ES512,Nights spent / capita,33.4881
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2020,ES512,Nights spent / capita,10.3621
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2021,ES512,Nights spent / capita,18.7572
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2022,ES512,Nights spent / capita,28.6625
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2023,ES512,Nights spent / capita,29.0682
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2019,ES513,Nights spent / capita,11.4499
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2020,ES513,Nights spent / capita,4.5322
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2021,ES513,Nights spent / capita,5.7426
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2022,ES513,Nights spent / capita,7.571
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2023,ES513,Nights spent / capita,7.4927
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2019,ES514,Nights spent / capita,24.1248
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2020,ES514,Nights spent / capita,6.082
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2021,ES514,Nights spent / capita,13.2821
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2022,ES514,Nights spent / capita,21.5844
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2023,ES514,Nights spent / capita,22.1068
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2019,ES521,Nights spent / capita,16.0891
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2020,ES521,Nights spent / capita,5.5236
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2021,ES521,Nights spent / capita,9.2265
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2022,ES521,Nights spent / capita,15.1429
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2023,ES521,Nights spent / capita,16.2762
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2019,ES522,Nights spent / capita,16.1809
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2020,ES522,Nights spent / capita,5.7201
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2021,ES522,Nights spent / capita,10.29
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2022,ES522,Nights spent / capita,13.5172
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2023,ES522,Nights spent / capita,12.8274
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2019,ES523,Nights spent / capita,4.1625
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2020,ES523,Nights spent / capita,1.7705
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2021,ES523,Nights spent / capita,3.1067
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2022,ES523,Nights spent / capita,4.6258
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2023,ES523,Nights spent / capita,4.7401
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2019,ES531,Nights spent / capita,82.6021
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2020,ES531,Nights spent / capita,9.4247
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2021,ES531,Nights spent / capita,34.0712
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2022,ES531,Nights spent / capita,64.0862
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2023,ES531,Nights spent / capita,65.629
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2019,ES532,Nights spent / capita,50.5183
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2020,ES532,Nights spent / capita,5.2722
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2021,ES532,Nights spent / capita,23.018
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2022,ES532,Nights spent / capita,51.058
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2023,ES532,Nights spent / capita,54.1477
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2019,ES533,Nights spent / capita,74.5382
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2020,ES533,Nights spent / capita,11.0345
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2021,ES533,Nights spent / capita,31.2434
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2022,ES533,Nights spent / capita,61.0984
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2023,ES533,Nights spent / capita,63.7299
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2019,ES611,Nights spent / capita,10.1827
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2020,ES611,Nights spent / capita,3.4218
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2021,ES611,Nights spent / capita,6.4297
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2022,ES611,Nights spent / capita,8.8204
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2023,ES611,Nights spent / capita,9.0239
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2019,ES612,Nights spent / capita,9.0749
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2020,ES612,Nights spent / capita,3.2747
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2021,ES612,Nights spent / capita,5.7153
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2022,ES612,Nights spent / capita,7.8938
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2023,ES612,Nights spent / capita,8.4695
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2019,ES613,Nights spent / capita,3.5755
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2020,ES613,Nights spent / capita,1.1123
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2021,ES613,Nights spent / capita,1.7209
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2022,ES613,Nights spent / capita,2.7399
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2023,ES613,Nights spent / capita,3.0684
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2019,ES614,Nights spent / capita,9.3795
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2020,ES614,Nights spent / capita,2.8789
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2021,ES614,Nights spent / capita,4.342
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2022,ES614,Nights spent / capita,7.2925
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2023,ES614,Nights spent / capita,7.8969
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2019,ES615,Nights spent / capita,10.1211
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2020,ES615,Nights spent / capita,4.1752
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2021,ES615,Nights spent / capita,7.0282
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2022,ES615,Nights spent / capita,10.1933
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2023,ES615,Nights spent / capita,10.6874
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2019,ES616,Nights spent / capita,3.617
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2020,ES616,Nights spent / capita,1.1522
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2021,ES616,Nights spent / capita,1.7159
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2022,ES616,Nights spent / capita,2.3132
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2023,ES616,Nights spent / capita,2.3895
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2019,ES617,Nights spent / capita,16.1234
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2020,ES617,Nights spent / capita,4.9906
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2021,ES617,Nights spent / capita,9.3179
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2022,ES617,Nights spent / capita,15.606
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2023,ES617,Nights spent / capita,16.84
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2019,ES618,Nights spent / capita,3.7942
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2020,ES618,Nights spent / capita,1.3188
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2021,ES618,Nights spent / capita,2.2454
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2022,ES618,Nights spent / capita,4.2715
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2023,ES618,Nights spent / capita,4.9077
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2019,ES620,Nights spent / capita,3.6159
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2020,ES620,Nights spent / capita,1.4952
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2021,ES620,Nights spent / capita,2.4361
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2022,ES620,Nights spent / capita,3.3781
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2023,ES620,Nights spent / capita,3.5213
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2019,ES630,Nights spent / capita,1.989
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2020,ES630,Nights spent / capita,0.8457
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2021,ES630,Nights spent / capita,1.1727
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2022,ES630,Nights spent / capita,1.6571
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2023,ES630,Nights spent / capita,1.7296
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2019,ES640,Nights spent / capita,1.7298
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2020,ES640,Nights spent / capita,0.6991
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2021,ES640,Nights spent / capita,1.1209
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2022,ES640,Nights spent / capita,1.4269
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2023,ES640,Nights spent / capita,1.5452
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2019,ES703,Nights spent / capita,13.4132
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2020,ES703,Nights spent / capita,7.0711
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2021,ES703,Nights spent / capita,8.5884
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2022,ES703,Nights spent / capita,11.147
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2023,ES703,Nights spent / capita,14.0103
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2019,ES704,Nights spent / capita,116.8219
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2020,ES704,Nights spent / capita,35.8209
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2021,ES704,Nights spent / capita,56.9059
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2022,ES704,Nights spent / capita,108.9308
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2023,ES704,Nights spent / capita,116.9256
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2019,ES705,Nights spent / capita,32.2491
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2020,ES705,Nights spent / capita,9.9559
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2021,ES705,Nights spent / capita,13.9964
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2022,ES705,Nights spent / capita,28.1694
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2023,ES705,Nights spent / capita,30.046
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2019,ES706,Nights spent / capita,85.4084
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2020,ES706,Nights spent / capita,22.1519
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2021,ES706,Nights spent / capita,28.4402
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2022,ES706,Nights spent / capita,41.3501
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2023,ES706,Nights spent / capita,43.1307
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2019,ES707,Nights spent / capita,67.499
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2020,ES707,Nights spent / capita,6.5509
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2021,ES707,Nights spent / capita,8.4465
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2022,ES707,Nights spent / capita,13.8757
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2023,ES707,Nights spent / capita,13.2406
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2019,ES708,Nights spent / capita,95.6789
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2020,ES708,Nights spent / capita,29.6193
Socio-economic pillar,TOUR_SOE_01,Tourism intensity,Tourism intensity,2021,ES708,Nights spent / capita,42.7402
