tourist_id,age,grupo_edad,interests,preferred_tour_duration,accessibility,site_name,sites_visited,tour_duration,route_id,tourist_rating,system_response_time,recommendation_accuracy,vr_experience_quality,satisfaction,grupo
4741,33,25-34,"['History', 'Art']",7,FALSE,Eiffel Tower,"['Taj Mahal', 'Colosseum', 'Machu Picchu']",6,4741000,3,1.53,98,4.4,3,Sin Accesibilidad
4742,66,60+,"['Nature', 'Art']",5,TRUE,Machu Picchu,['Machu Picchu'],1,4742000,4.8,1.91,92,4.5,5,Accesibilidad
4743,44,35-44,"['Cultural', 'Art', 'History']",8,FALSE,Colosseum,"['Machu Picchu', 'Colosseum']",6,4743000,2.9,2.05,90,4.1,3,Sin Accesibilidad
4744,46,45-59,"['History', 'Cultural', 'Nature']",5,FALSE,Eiffel Tower,['Great Wall of China'],2,4744000,2,1.68,97,4.4,3,Sin Accesibilidad
4745,54,45-59,['History'],8,TRUE,Taj Mahal,['Eiffel Tower'],3,4745000,2.9,4.48,86,4.6,3,Accesibilidad
4746,39,35-44,"['Art', 'Architecture']",5,FALSE,Machu Picchu,"['Machu Picchu', 'Great Wall of China']",3,4746000,3.2,2.81,94,4.6,3,Sin Accesibilidad
4747,70,60+,"['Art', 'Architecture', 'Nature']",4,TRUE,Eiffel Tower,"['Eiffel Tower', 'Machu Picchu']",4,4747000,3.6,3.35,92,5,4,Accesibilidad
4748,18,Menores de 25,"['History', 'Nature']",7,TRUE,Great Wall of China,"['Colosseum', 'Taj Mahal', 'Great Wall of China']",5,4748000,4.8,3.69,89,4.7,5,Accesibilidad
4749,54,45-59,"['Cultural', 'Nature', 'Art']",7,FALSE,Eiffel Tower,"['Great Wall of China', 'Colosseum']",5,4749000,1.5,3.35,93,4.1,3,Sin Accesibilidad
4750,23,Menores de 25,['Cultural'],5,TRUE,Great Wall of China,"['Great Wall of China', 'Machu Picchu', 'Colosseum']",6,4750000,3.2,1.81,96,4.3,3,Accesibilidad
4751,23,Menores de 25,"['History', 'Nature', 'Cultural']",5,TRUE,Colosseum,['Eiffel Tower'],1,4751000,4.1,2.6,94,4.8,4,Accesibilidad
4752,28,25-34,"['Nature', 'Architecture']",6,FALSE,Taj Mahal,['Machu Picchu'],3,4752000,4.7,3.01,97,5,5,Sin Accesibilidad
4753,57,45-59,['Architecture'],3,TRUE,Machu Picchu,['Colosseum'],2,4753000,4.1,2.54,85,4.7,4,Accesibilidad
4754,51,45-59,"['Nature', 'Art', 'History']",3,FALSE,Eiffel Tower,['Great Wall of China'],3,4754000,4,3.64,93,4.1,4,Sin Accesibilidad
4755,59,45-59,['History'],7,TRUE,Great Wall of China,"['Eiffel Tower', 'Taj Mahal', 'Great Wall of China']",9,4755000,1.7,4.65,89,4.5,3,Accesibilidad
4756,50,45-59,"['Architecture', 'Art', 'Cultural']",6,FALSE,Colosseum,"['Eiffel Tower', 'Great Wall of China']",6,4756000,3.6,2.6,91,4,4,Sin Accesibilidad
4757,31,25-34,"['Architecture', 'Cultural']",6,TRUE,Great Wall of China,['Taj Mahal'],2,4757000,4.3,3.69,89,4.5,4,Accesibilidad
4758,69,60+,['Cultural'],5,FALSE,Colosseum,['Machu Picchu'],2,4758000,1.5,2.05,98,4.2,3,Sin Accesibilidad
4759,63,60+,['Cultural'],4,TRUE,Great Wall of China,['Colosseum'],1,4759000,2.5,2.82,95,4.7,3,Accesibilidad
4760,55,45-59,['Art'],3,FALSE,Taj Mahal,"['Taj Mahal', 'Colosseum']",4,4760000,3.4,2.7,91,4.8,3,Sin Accesibilidad
4761,33,25-34,"['Cultural', 'History']",5,TRUE,Great Wall of China,['Taj Mahal'],2,4761000,4.7,4.77,93,4.5,5,Accesibilidad
4762,49,45-59,"['Nature', 'Art']",5,TRUE,Machu Picchu,['Great Wall of China'],3,4762000,3.1,1.57,86,4.2,3,Accesibilidad
4763,48,45-59,"['Cultural', 'History']",3,FALSE,Colosseum,"['Colosseum', 'Taj Mahal', 'Great Wall of China']",6,4763000,1.4,2.14,99,4.5,3,Sin Accesibilidad
4764,20,Menores de 25,['Cultural'],7,FALSE,Eiffel Tower,['Colosseum'],2,4764000,4.3,3.17,88,4.2,4,Sin Accesibilidad
4765,45,45-59,['Art'],6,FALSE,Taj Mahal,['Machu Picchu'],3,4765000,2.6,1.51,93,4,3,Sin Accesibilidad
4766,45,45-59,"['Architecture', 'Nature', 'Cultural']",8,TRUE,Great Wall of China,['Taj Mahal'],3,4766000,1.1,3.24,93,4.7,3,Accesibilidad
4767,60,60+,['History'],3,TRUE,Taj Mahal,['Machu Picchu'],2,4767000,2.2,2.01,95,4.1,3,Accesibilidad
4768,19,Menores de 25,"['Nature', 'Architecture', 'History']",5,FALSE,Colosseum,"['Eiffel Tower', 'Machu Picchu']",5,4768000,1.4,2.01,97,4.4,3,Sin Accesibilidad
4769,54,45-59,"['History', 'Nature', 'Architecture']",3,FALSE,Taj Mahal,"['Great Wall of China', 'Eiffel Tower', 'Colosseum']",5,4769000,4.5,3.3,95,4.1,5,Sin Accesibilidad
4770,23,Menores de 25,"['Nature', 'Cultural']",7,FALSE,Taj Mahal,"['Great Wall of China', 'Machu Picchu']",3,4770000,4.2,3.24,91,4.3,4,Sin Accesibilidad
4771,22,Menores de 25,"['Nature', 'History', 'Art']",4,FALSE,Eiffel Tower,"['Great Wall of China', 'Colosseum']",5,4771000,3.1,4.63,89,4.4,3,Sin Accesibilidad
4772,41,35-44,"['Art', 'Nature', 'Architecture']",4,FALSE,Machu Picchu,"['Taj Mahal', 'Eiffel Tower']",4,4772000,1.8,3.12,87,4.9,3,Sin Accesibilidad
4773,42,35-44,['Nature'],4,FALSE,Machu Picchu,"['Colosseum', 'Great Wall of China', 'Machu Picchu']",6,4773000,3.5,3.66,98,4.9,4,Sin Accesibilidad
4774,23,Menores de 25,"['Architecture', 'Cultural']",3,FALSE,Great Wall of China,['Colosseum'],2,4774000,1.5,3.89,91,4.6,3,Sin Accesibilidad
4775,45,45-59,"['Nature', 'History', 'Architecture']",8,TRUE,Taj Mahal,"['Eiffel Tower', 'Machu Picchu']",4,4775000,1.7,2.46,86,4,3,Accesibilidad
4776,36,35-44,['Architecture'],4,FALSE,Machu Picchu,"['Eiffel Tower', 'Colosseum']",4,4776000,1.9,3.68,93,4.7,3,Sin Accesibilidad
4777,42,35-44,['History'],5,FALSE,Taj Mahal,"['Taj Mahal', 'Great Wall of China']",6,4777000,3.4,4.8,86,4.3,3,Sin Accesibilidad
4778,21,Menores de 25,"['Architecture', 'Cultural', 'Art']",4,FALSE,Colosseum,"['Taj Mahal', 'Colosseum']",4,4778000,3.1,3.5,93,4.3,3,Sin Accesibilidad
4779,51,45-59,"['History', 'Cultural', 'Nature']",5,FALSE,Machu Picchu,['Eiffel Tower'],3,4779000,5,2.56,94,4.9,5,Sin Accesibilidad
4780,31,25-34,['Nature'],3,TRUE,Taj Mahal,['Eiffel Tower'],3,4780000,1.4,2.9,99,4.4,3,Accesibilidad
4781,28,25-34,"['Art', 'History', 'Nature']",8,TRUE,Great Wall of China,"['Colosseum', 'Great Wall of China']",2,4781000,1.1,3.98,96,4.8,3,Accesibilidad
4782,67,60+,"['Nature', 'Architecture']",3,TRUE,Taj Mahal,"['Eiffel Tower', 'Colosseum', 'Great Wall of China']",7,4782000,3.7,3.76,93,4.4,4,Accesibilidad
4783,41,35-44,"['Cultural', 'Architecture', 'Art']",8,FALSE,Eiffel Tower,"['Great Wall of China', 'Colosseum']",6,4783000,2.5,4.58,91,4.1,3,Sin Accesibilidad
4784,68,60+,"['Art', 'Cultural']",7,FALSE,Great Wall of China,['Great Wall of China'],1,4784000,3,2.68,87,4,3,Sin Accesibilidad
4785,37,35-44,['Architecture'],6,TRUE,Great Wall of China,"['Colosseum', 'Great Wall of China']",2,4785000,1.1,1.79,85,4.7,3,Accesibilidad
4786,61,60+,"['Cultural', 'History']",5,FALSE,Machu Picchu,"['Machu Picchu', 'Great Wall of China']",6,4786000,3,2.87,97,4.4,3,Sin Accesibilidad
4787,21,Menores de 25,['History'],3,FALSE,Eiffel Tower,['Great Wall of China'],1,4787000,3.8,2.94,87,4.4,4,Sin Accesibilidad
4788,60,60+,"['History', 'Nature', 'Architecture']",8,FALSE,Machu Picchu,"['Eiffel Tower', 'Taj Mahal']",3,4788000,4.6,4.37,95,4.5,5,Sin Accesibilidad
4789,37,35-44,['Nature'],7,FALSE,Great Wall of China,"['Taj Mahal', 'Colosseum']",6,4789000,4.1,4.66,98,4.8,4,Sin Accesibilidad
4790,26,25-34,['History'],6,FALSE,Colosseum,"['Taj Mahal', 'Machu Picchu', 'Great Wall of China']",8,4790000,2.1,4.29,92,4.6,3,Sin Accesibilidad
4791,19,Menores de 25,"['Art', 'Architecture', 'Cultural']",4,FALSE,Eiffel Tower,"['Eiffel Tower', 'Taj Mahal', 'Great Wall of China']",8,4791000,2.1,2.2,100,4.9,3,Sin Accesibilidad
4792,61,60+,"['Cultural', 'Art']",6,FALSE,Machu Picchu,"['Great Wall of China', 'Taj Mahal']",3,4792000,1.1,2.93,89,4.8,3,Sin Accesibilidad
4793,25,25-34,"['Nature', 'History']",4,FALSE,Taj Mahal,['Eiffel Tower'],3,4793000,3.7,2.42,100,4,4,Sin Accesibilidad
4794,59,45-59,"['Cultural', 'History', 'Art']",6,TRUE,Colosseum,"['Eiffel Tower', 'Machu Picchu', 'Great Wall of China']",6,4794000,4.3,4.94,98,4.8,4,Accesibilidad
4795,20,Menores de 25,['Art'],3,FALSE,Taj Mahal,['Colosseum'],2,4795000,3,4.31,95,5,3,Sin Accesibilidad
4796,26,25-34,"['Cultural', 'History', 'Nature']",3,TRUE,Taj Mahal,['Eiffel Tower'],2,4796000,1,2.95,86,4.5,3,Accesibilidad
4797,69,60+,['Art'],7,FALSE,Great Wall of China,"['Eiffel Tower', 'Taj Mahal']",5,4797000,2.4,3.15,86,4.6,3,Sin Accesibilidad
4798,19,Menores de 25,['Cultural'],7,TRUE,Colosseum,"['Machu Picchu', 'Eiffel Tower', 'Colosseum']",3,4798000,2.2,4.36,85,4.3,3,Accesibilidad
4799,63,60+,['Cultural'],8,TRUE,Colosseum,['Taj Mahal'],2,4799000,1.5,2.12,91,5,3,Accesibilidad
4800,24,Menores de 25,['History'],4,TRUE,Machu Picchu,['Colosseum'],3,4800000,2,4.26,98,4,3,Accesibilidad
4801,44,35-44,"['History', 'Art', 'Cultural']",5,FALSE,Great Wall of China,"['Machu Picchu', 'Eiffel Tower', 'Great Wall of China']",9,4801000,4.5,2.23,95,4.1,5,Sin Accesibilidad
4802,50,45-59,"['Architecture', 'Art', 'Cultural']",3,TRUE,Great Wall of China,"['Great Wall of China', 'Colosseum']",3,4802000,3.4,4.82,87,4.9,3,Accesibilidad
4803,51,45-59,['Nature'],7,TRUE,Taj Mahal,"['Machu Picchu', 'Great Wall of China', 'Eiffel Tower']",8,4803000,4.2,4.72,99,5,4,Accesibilidad
4804,49,45-59,['Art'],4,TRUE,Colosseum,['Great Wall of China'],2,4804000,3.5,3.97,89,4.9,4,Accesibilidad
4805,64,60+,['Cultural'],6,FALSE,Taj Mahal,"['Machu Picchu', 'Eiffel Tower', 'Taj Mahal']",7,4805000,3.5,1.89,97,4.7,4,Sin Accesibilidad
4806,65,60+,"['Art', 'Cultural']",6,TRUE,Colosseum,['Taj Mahal'],2,4806000,2.8,3.89,85,4.2,3,Accesibilidad
4807,30,25-34,"['Cultural', 'Art', 'Architecture']",6,TRUE,Great Wall of China,"['Colosseum', 'Machu Picchu', 'Great Wall of China']",6,4807000,4.2,4.25,92,5,4,Accesibilidad
4808,41,35-44,"['Art', 'Cultural']",5,TRUE,Great Wall of China,"['Great Wall of China', 'Taj Mahal', 'Eiffel Tower']",8,4808000,3.6,1.69,97,4.8,4,Accesibilidad
4809,46,45-59,"['History', 'Architecture']",6,TRUE,Machu Picchu,"['Colosseum', 'Great Wall of China', 'Eiffel Tower']",5,4809000,2.8,4.95,99,4.7,3,Accesibilidad
4810,36,35-44,"['Nature', 'Art']",4,TRUE,Taj Mahal,"['Machu Picchu', 'Colosseum', 'Taj Mahal']",6,4810000,1.8,2.5,87,5,3,Accesibilidad
4811,50,45-59,"['Art', 'Cultural']",7,FALSE,Great Wall of China,['Great Wall of China'],3,4811000,4.6,1.63,94,4,5,Sin Accesibilidad
4812,56,45-59,"['Cultural', 'Architecture']",6,FALSE,Great Wall of China,"['Great Wall of China', 'Machu Picchu']",2,4812000,4,4.79,87,5,4,Sin Accesibilidad
4813,60,60+,"['Cultural', 'Architecture', 'Nature']",3,FALSE,Eiffel Tower,"['Colosseum', 'Machu Picchu']",4,4813000,3.5,3.86,90,4.7,4,Sin Accesibilidad
4814,65,60+,['Nature'],8,TRUE,Taj Mahal,['Machu Picchu'],1,4814000,4.8,4.72,95,4.9,5,Accesibilidad
4815,26,25-34,['Cultural'],4,FALSE,Taj Mahal,"['Taj Mahal', 'Machu Picchu']",5,4815000,2.6,4.69,92,4.4,3,Sin Accesibilidad
4816,61,60+,"['Nature', 'Cultural', 'Art']",7,TRUE,Machu Picchu,"['Colosseum', 'Great Wall of China']",2,4816000,1.3,1.58,97,4.6,3,Accesibilidad
4817,41,35-44,['Nature'],6,FALSE,Great Wall of China,"['Great Wall of China', 'Colosseum', 'Taj Mahal']",5,4817000,3,2.57,90,4.3,3,Sin Accesibilidad
4818,47,45-59,['Art'],7,FALSE,Taj Mahal,"['Machu Picchu', 'Eiffel Tower', 'Taj Mahal']",6,4818000,2.6,2.68,95,4.7,3,Sin Accesibilidad
4819,63,60+,"['Art', 'Nature', 'Cultural']",4,FALSE,Eiffel Tower,"['Machu Picchu', 'Great Wall of China']",4,4819000,4.7,3.8,85,5,5,Sin Accesibilidad
4820,54,45-59,['Architecture'],7,TRUE,Eiffel Tower,"['Machu Picchu', 'Great Wall of China']",3,4820000,4.4,1.66,94,4.3,4,Accesibilidad
4821,39,35-44,['Architecture'],6,TRUE,Eiffel Tower,['Machu Picchu'],1,4821000,2,2.06,93,4.5,3,Accesibilidad
4822,37,35-44,"['Art', 'Architecture', 'Nature']",7,TRUE,Great Wall of China,['Eiffel Tower'],3,4822000,3,3.01,93,4.3,3,Accesibilidad
4823,44,35-44,['Nature'],3,FALSE,Taj Mahal,"['Colosseum', 'Eiffel Tower', 'Machu Picchu']",4,4823000,3.1,2.84,94,4.4,3,Sin Accesibilidad
4824,42,35-44,['Art'],4,FALSE,Taj Mahal,"['Machu Picchu', 'Eiffel Tower', 'Colosseum']",7,4824000,1.8,4.38,88,4.8,3,Sin Accesibilidad
4825,28,25-34,"['Art', 'Architecture']",5,FALSE,Colosseum,"['Colosseum', 'Machu Picchu', 'Taj Mahal']",8,4825000,2.3,4.28,86,4.3,3,Sin Accesibilidad
4826,19,Menores de 25,"['Nature', 'Architecture']",6,FALSE,Eiffel Tower,['Colosseum'],3,4826000,1.6,1.67,89,5,3,Sin Accesibilidad
4827,24,Menores de 25,"['History', 'Cultural']",5,FALSE,Machu Picchu,['Eiffel Tower'],3,4827000,3,1.9,92,4.7,3,Sin Accesibilidad
4828,33,25-34,['History'],3,TRUE,Colosseum,"['Great Wall of China', 'Colosseum']",2,4828000,2.6,4.42,99,4.5,3,Accesibilidad
4829,32,25-34,"['Nature', 'Art']",4,FALSE,Great Wall of China,"['Machu Picchu', 'Colosseum', 'Great Wall of China']",3,4829000,2.3,4.72,87,4.7,3,Sin Accesibilidad
4830,51,45-59,"['Architecture', 'History']",8,TRUE,Machu Picchu,['Eiffel Tower'],2,4830000,1.4,2.74,89,4.2,3,Accesibilidad
4831,23,Menores de 25,"['History', 'Cultural', 'Art']",3,FALSE,Great Wall of China,['Eiffel Tower'],2,4831000,2.7,2.23,90,4.7,3,Sin Accesibilidad
4832,47,45-59,"['Nature', 'History', 'Cultural']",5,FALSE,Great Wall of China,"['Machu Picchu', 'Eiffel Tower', 'Taj Mahal']",5,4832000,2.8,4.32,92,4.5,3,Sin Accesibilidad
4833,43,35-44,"['Nature', 'Cultural']",7,TRUE,Eiffel Tower,"['Machu Picchu', 'Great Wall of China']",4,4833000,4.5,1.55,100,4.2,5,Accesibilidad
4834,19,Menores de 25,"['Art', 'Nature']",5,FALSE,Great Wall of China,['Eiffel Tower'],2,4834000,1.8,3.44,100,4.5,3,Sin Accesibilidad
4835,45,45-59,['Architecture'],3,TRUE,Taj Mahal,"['Colosseum', 'Great Wall of China', 'Machu Picchu']",6,4835000,2.3,1.95,100,4.3,3,Accesibilidad
4836,24,Menores de 25,['Nature'],4,FALSE,Great Wall of China,['Taj Mahal'],3,4836000,3.7,2.5,98,4.1,4,Sin Accesibilidad
4837,38,35-44,"['History', 'Architecture', 'Cultural']",3,FALSE,Great Wall of China,"['Eiffel Tower', 'Machu Picchu']",2,4837000,2.2,2.16,87,4.6,3,Sin Accesibilidad
4838,25,25-34,"['Cultural', 'Architecture']",4,FALSE,Colosseum,['Eiffel Tower'],1,4838000,2.3,4.09,87,4.9,3,Sin Accesibilidad
4839,43,35-44,"['History', 'Nature']",5,FALSE,Colosseum,"['Colosseum', 'Eiffel Tower', 'Great Wall of China']",6,4839000,2.3,1.59,99,4,3,Sin Accesibilidad
4840,22,Menores de 25,['Nature'],7,TRUE,Taj Mahal,['Great Wall of China'],2,4840000,4.8,2.26,97,4.2,5,Accesibilidad
4841,34,25-34,['Nature'],6,FALSE,Great Wall of China,"['Eiffel Tower', 'Machu Picchu']",3,4841000,4.5,4.61,89,4.9,5,Sin Accesibilidad
4842,23,Menores de 25,"['History', 'Architecture']",3,TRUE,Machu Picchu,['Eiffel Tower'],3,4842000,3.1,2.57,85,4.4,3,Accesibilidad
4843,58,45-59,"['History', 'Art']",4,TRUE,Machu Picchu,"['Colosseum', 'Eiffel Tower', 'Machu Picchu']",4,4843000,1.9,3.22,86,4,3,Accesibilidad
4844,46,45-59,"['Cultural', 'Architecture', 'History']",7,FALSE,Great Wall of China,"['Machu Picchu', 'Taj Mahal', 'Colosseum']",7,4844000,3.5,1.57,85,4.2,4,Sin Accesibilidad
4845,38,35-44,"['Architecture', 'Cultural']",8,TRUE,Machu Picchu,"['Great Wall of China', 'Machu Picchu']",4,4845000,4.4,3.02,98,4.6,4,Accesibilidad
4846,65,60+,['Art'],3,FALSE,Great Wall of China,"['Taj Mahal', 'Machu Picchu', 'Eiffel Tower']",5,4846000,3.5,3.67,92,4.5,4,Sin Accesibilidad
4847,36,35-44,['Cultural'],8,TRUE,Eiffel Tower,"['Great Wall of China', 'Eiffel Tower', 'Machu Picchu']",8,4847000,4.3,4.67,89,4.3,4,Accesibilidad
4848,49,45-59,"['Art', 'Nature', 'Architecture']",4,TRUE,Taj Mahal,"['Great Wall of China', 'Colosseum']",4,4848000,2.7,3.8,96,4.2,3,Accesibilidad
4849,36,35-44,"['Architecture', 'History', 'Cultural']",8,TRUE,Eiffel Tower,"['Eiffel Tower', 'Taj Mahal', 'Machu Picchu']",6,4849000,2.3,4.02,94,4.5,3,Accesibilidad
4850,67,60+,"['Cultural', 'History']",4,TRUE,Eiffel Tower,"['Machu Picchu', 'Colosseum']",4,4850000,3.7,2.21,88,4,4,Accesibilidad
4851,27,25-34,"['Art', 'Architecture']",8,FALSE,Great Wall of China,"['Great Wall of China', 'Eiffel Tower', 'Taj Mahal']",5,4851000,1.9,3.72,94,4.5,3,Sin Accesibilidad
4852,19,Menores de 25,['Architecture'],5,FALSE,Machu Picchu,['Machu Picchu'],3,4852000,1.3,1.93,88,4,3,Sin Accesibilidad
4853,58,45-59,['History'],4,TRUE,Taj Mahal,['Taj Mahal'],3,4853000,1.2,2.38,87,4.3,3,Accesibilidad
4854,54,45-59,"['Architecture', 'Art', 'Nature']",3,TRUE,Great Wall of China,"['Machu Picchu', 'Taj Mahal']",5,4854000,1.4,3.3,100,4.4,3,Accesibilidad
4855,59,45-59,"['Art', 'Cultural']",5,FALSE,Colosseum,['Eiffel Tower'],2,4855000,2.8,3,94,5,3,Sin Accesibilidad
4856,39,35-44,['Cultural'],4,FALSE,Taj Mahal,['Great Wall of China'],3,4856000,1.8,3.44,93,4.5,3,Sin Accesibilidad
4857,58,45-59,['Art'],3,TRUE,Eiffel Tower,"['Taj Mahal', 'Great Wall of China', 'Colosseum']",4,4857000,3.1,3.16,88,4.3,3,Accesibilidad
4858,38,35-44,"['History', 'Art', 'Cultural']",6,TRUE,Machu Picchu,['Colosseum'],1,4858000,2.7,1.99,99,4.1,3,Accesibilidad
4859,18,Menores de 25,['Nature'],4,FALSE,Machu Picchu,['Eiffel Tower'],3,4859000,1.7,2.16,100,4.6,3,Sin Accesibilidad
4860,36,35-44,"['Nature', 'Architecture']",8,TRUE,Eiffel Tower,"['Eiffel Tower', 'Colosseum']",4,4860000,4.2,4.73,99,4.8,4,Accesibilidad
4861,61,60+,['Architecture'],6,TRUE,Colosseum,"['Eiffel Tower', 'Taj Mahal', 'Machu Picchu']",4,4861000,4.5,2,90,4.6,5,Accesibilidad
4862,41,35-44,"['Art', 'Architecture', 'Nature']",4,TRUE,Great Wall of China,['Great Wall of China'],1,4862000,2.6,2.33,99,4.8,3,Accesibilidad
4863,29,25-34,['History'],5,FALSE,Machu Picchu,"['Machu Picchu', 'Colosseum', 'Taj Mahal']",4,4863000,3.2,2.17,88,4.2,3,Sin Accesibilidad
4864,44,35-44,"['Art', 'History']",3,FALSE,Taj Mahal,"['Machu Picchu', 'Taj Mahal']",3,4864000,3.9,3.5,88,4.3,4,Sin Accesibilidad
4865,28,25-34,['Architecture'],6,TRUE,Machu Picchu,"['Great Wall of China', 'Eiffel Tower', 'Machu Picchu']",7,4865000,1.5,3.42,86,4.8,3,Accesibilidad
4866,37,35-44,"['Art', 'History']",5,TRUE,Taj Mahal,['Colosseum'],1,4866000,1.2,2.69,85,4.4,3,Accesibilidad
4867,69,60+,"['Cultural', 'Architecture', 'History']",6,FALSE,Great Wall of China,"['Great Wall of China', 'Taj Mahal']",4,4867000,3.8,2.49,88,4.6,4,Sin Accesibilidad
4868,40,35-44,"['Architecture', 'Art']",7,FALSE,Machu Picchu,['Eiffel Tower'],1,4868000,1.1,3.1,98,4.3,3,Sin Accesibilidad
4869,25,25-34,"['History', 'Nature']",5,TRUE,Colosseum,"['Taj Mahal', 'Colosseum', 'Great Wall of China']",7,4869000,1.3,1.69,90,4.7,3,Accesibilidad
4870,67,60+,"['Cultural', 'Nature', 'History']",4,TRUE,Eiffel Tower,"['Eiffel Tower', 'Machu Picchu', 'Great Wall of China']",7,4870000,1.4,1.82,100,4.4,3,Accesibilidad
4871,30,25-34,"['History', 'Nature', 'Art']",8,TRUE,Machu Picchu,['Colosseum'],2,4871000,4.1,4.41,90,4.2,4,Accesibilidad
4872,20,Menores de 25,['Art'],4,FALSE,Machu Picchu,['Machu Picchu'],3,4872000,1.1,4.66,99,4.8,3,Sin Accesibilidad
4873,35,35-44,"['Cultural', 'Architecture', 'Nature']",4,FALSE,Taj Mahal,"['Eiffel Tower', 'Machu Picchu', 'Taj Mahal']",4,4873000,1.9,4.01,85,4.9,3,Sin Accesibilidad
4874,25,25-34,"['Art', 'History', 'Nature']",7,TRUE,Eiffel Tower,"['Machu Picchu', 'Eiffel Tower', 'Taj Mahal']",5,4874000,2,3.71,92,4.2,3,Accesibilidad
4875,47,45-59,['History'],7,FALSE,Great Wall of China,"['Machu Picchu', 'Great Wall of China', 'Eiffel Tower']",3,4875000,3.3,3.12,92,4.9,3,Sin Accesibilidad
4876,62,60+,"['History', 'Nature']",8,FALSE,Taj Mahal,['Eiffel Tower'],2,4876000,4.1,3.97,85,4.7,4,Sin Accesibilidad
4877,52,45-59,"['Nature', 'Architecture']",6,FALSE,Taj Mahal,"['Great Wall of China', 'Eiffel Tower']",3,4877000,1.3,2.95,87,4.7,3,Sin Accesibilidad
4878,46,45-59,"['Nature', 'Art']",3,FALSE,Colosseum,"['Machu Picchu', 'Colosseum', 'Great Wall of China']",6,4878000,2.3,1.87,95,4.9,3,Sin Accesibilidad
4879,28,25-34,['Cultural'],4,FALSE,Machu Picchu,"['Machu Picchu', 'Colosseum']",6,4879000,1.2,1.83,96,4.5,3,Sin Accesibilidad
4880,58,45-59,['History'],4,FALSE,Taj Mahal,"['Eiffel Tower', 'Machu Picchu', 'Great Wall of China']",6,4880000,1.1,2.3,94,4.7,3,Sin Accesibilidad
4881,63,60+,['Art'],3,TRUE,Colosseum,"['Taj Mahal', 'Eiffel Tower', 'Colosseum']",4,4881000,4.1,2.11,97,4.3,4,Accesibilidad
4882,19,Menores de 25,['Art'],7,TRUE,Colosseum,"['Machu Picchu', 'Colosseum']",4,4882000,1.4,4.83,89,4.4,3,Accesibilidad
4883,21,Menores de 25,['Architecture'],5,FALSE,Great Wall of China,"['Taj Mahal', 'Great Wall of China', 'Machu Picchu']",6,4883000,2.7,1.76,96,4.6,3,Sin Accesibilidad
4884,37,35-44,['Architecture'],3,FALSE,Machu Picchu,['Eiffel Tower'],2,4884000,5,4,90,4.3,5,Sin Accesibilidad
4885,43,35-44,"['Art', 'Nature', 'History']",6,TRUE,Machu Picchu,"['Colosseum', 'Great Wall of China']",2,4885000,4.5,1.62,100,4.7,5,Accesibilidad
4886,45,45-59,['Nature'],8,FALSE,Taj Mahal,"['Colosseum', 'Taj Mahal']",2,4886000,4.7,4.31,90,4.9,5,Sin Accesibilidad
4887,46,45-59,['History'],5,FALSE,Eiffel Tower,"['Colosseum', 'Machu Picchu']",5,4887000,2.7,4.16,90,4.7,3,Sin Accesibilidad
4888,25,25-34,['Cultural'],5,FALSE,Great Wall of China,['Taj Mahal'],1,4888000,4.9,3.74,98,4.3,5,Sin Accesibilidad
4889,25,25-34,"['Art', 'Cultural']",3,TRUE,Machu Picchu,"['Great Wall of China', 'Machu Picchu']",4,4889000,1.2,2.09,94,4.4,3,Accesibilidad
4890,18,Menores de 25,"['History', 'Cultural', 'Art']",7,TRUE,Taj Mahal,"['Great Wall of China', 'Machu Picchu']",4,4890000,1.2,2.66,90,4.3,3,Accesibilidad
4891,50,45-59,"['Cultural', 'History']",4,FALSE,Eiffel Tower,['Eiffel Tower'],3,4891000,4.3,1.73,92,5,4,Sin Accesibilidad
4892,67,60+,"['Nature', 'History', 'Architecture']",6,FALSE,Great Wall of China,"['Eiffel Tower', 'Machu Picchu', 'Colosseum']",8,4892000,3,2.79,98,4.1,3,Sin Accesibilidad
4893,45,45-59,['Architecture'],8,FALSE,Great Wall of China,"['Eiffel Tower', 'Great Wall of China']",5,4893000,4.9,4.33,94,4.7,5,Sin Accesibilidad
4894,24,Menores de 25,['Architecture'],6,FALSE,Taj Mahal,"['Great Wall of China', 'Machu Picchu']",6,4894000,2.8,2.02,88,4.9,3,Sin Accesibilidad
4895,26,25-34,"['Cultural', 'Architecture', 'Nature']",3,TRUE,Colosseum,['Colosseum'],2,4895000,2.5,3.27,85,4.4,3,Accesibilidad
4896,43,35-44,"['Nature', 'Architecture', 'History']",5,TRUE,Eiffel Tower,['Colosseum'],3,4896000,1.6,2.62,97,4.2,3,Accesibilidad
4897,29,25-34,"['Architecture', 'Art']",7,FALSE,Machu Picchu,['Eiffel Tower'],3,4897000,1.2,2.01,87,4.6,3,Sin Accesibilidad
4898,46,45-59,['History'],8,FALSE,Colosseum,"['Eiffel Tower', 'Taj Mahal', 'Colosseum']",5,4898000,3.9,3.11,93,4.2,4,Sin Accesibilidad
4899,21,Menores de 25,"['History', 'Architecture', 'Cultural']",7,FALSE,Machu Picchu,['Colosseum'],1,4899000,1.5,1.55,91,4.3,3,Sin Accesibilidad
4900,43,35-44,['Architecture'],8,FALSE,Taj Mahal,"['Great Wall of China', 'Eiffel Tower']",5,4900000,2.2,2.6,100,4.3,3,Sin Accesibilidad
